Test dataset Cost = 0,Step = 139
Test dataset Recall = 1,Step = 139
Test dataset Precision = 1,Step = 139
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308679,Step = 140
Test dataset MSE = 0.0290943,Step = 140
Test dataset Accuracy = 0.94,Step = 140
Test dataset Cost = 0,Step = 140
Test dataset Recall = 1,Step = 140
Test dataset Precision = 1,Step = 140
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00313861,Step = 141
Test dataset MSE = 0.0289433,Step = 141
Test dataset Accuracy = 0.94,Step = 141
Test dataset Cost = 0,Step = 141
Test dataset Recall = 1,Step = 141
Test dataset Precision = 1,Step = 141
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308408,Step = 142
Test dataset MSE = 0.0289357,Step = 142
Test dataset Accuracy = 0.94,Step = 142
Test dataset Cost = 0,Step = 142
Test dataset Recall = 1,Step = 142
Test dataset Precision = 1,Step = 142
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308294,Step = 143
Test dataset MSE = 0.0289492,Step = 143
Test dataset Accuracy = 0.94,Step = 143
Test dataset Cost = 0,Step = 143
Test dataset Recall = 1,Step = 143
Test dataset Precision = 1,Step = 143
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0030853,Step = 144
Test dataset MSE = 0.0289309,Step = 144
Test dataset Accuracy = 0.94,Step = 144
Test dataset Cost = 0,Step = 144
Test dataset Recall = 1,Step = 144
Test dataset Precision = 1,Step = 144
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308256,Step = 145
Test dataset MSE = 0.0289296,Step = 145
Test dataset Accuracy = 0.94,Step = 145
Test dataset Cost = 0,Step = 145
Test dataset Recall = 1,Step = 145
Test dataset Precision = 1,Step = 145
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00310617,Step = 146
Test dataset MSE = 0.0288349,Step = 146
Test dataset Accuracy = 0.94,Step = 146
Test dataset Cost = 0,Step = 146
Test dataset Recall = 1,Step = 146
Test dataset Precision = 1,Step = 146
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308392,Step = 147
Test dataset MSE = 0.0288664,Step = 147
Test dataset Accuracy = 0.94,Step = 147
Test dataset Cost = 0,Step = 147
Test dataset Recall = 1,Step = 147
Test dataset Precision = 1,Step = 147
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312409,Step = 148
Test dataset MSE = 0.0287372,Step = 148
Test dataset Accuracy = 0.94,Step = 148
Test dataset Cost = 0,Step = 148
Test dataset Recall = 1,Step = 148
Test dataset Precision = 1,Step = 148
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00310392,Step = 149
Test dataset MSE = 0.0288763,Step = 149
Test dataset Accuracy = 0.94,Step = 149
Test dataset Cost = 0,Step = 149
Test dataset Recall = 1,Step = 149
Test dataset Precision = 1,Step = 149
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312529,Step = 150
Test dataset MSE = 0.028748,Step = 150
Test dataset Accuracy = 0.94,Step = 150
Test dataset Cost = 0,Step = 150
Test dataset Recall = 1,Step = 150
Test dataset Precision = 1,Step = 150
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00310417,Step = 151
Test dataset MSE = 0.0288923,Step = 151
Test dataset Accuracy = 0.94,Step = 151
Test dataset Cost = 0,Step = 151
Test dataset Recall = 1,Step = 151
Test dataset Precision = 1,Step = 151
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312263,Step = 152
Test dataset MSE = 0.0287763,Step = 152
Test dataset Accuracy = 0.94,Step = 152
Test dataset Cost = 0,Step = 152
Test dataset Recall = 1,Step = 152
Test dataset Precision = 1,Step = 152
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00310092,Step = 153
Test dataset MSE = 0.0289106,Step = 153
Test dataset Accuracy = 0.94,Step = 153
Test dataset Cost = 0,Step = 153
Test dataset Recall = 1,Step = 153
Test dataset Precision = 1,Step = 153
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0031251,Step = 154
Test dataset MSE = 0.0287966,Step = 154
Test dataset Accuracy = 0.94,Step = 154
Test dataset Cost = 0,Step = 154
Test dataset Recall = 1,Step = 154
Test dataset Precision = 1,Step = 154
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00309754,Step = 155
Test dataset MSE = 0.0289201,Step = 155
Test dataset Accuracy = 0.94,Step = 155
Test dataset Cost = 0,Step = 155
Test dataset Recall = 1,Step = 155
Test dataset Precision = 1,Step = 155
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312198,Step = 156
Test dataset MSE = 0.0288182,Step = 156
Test dataset Accuracy = 0.94,Step = 156
Test dataset Cost = 0,Step = 156
Test dataset Recall = 1,Step = 156
Test dataset Precision = 1,Step = 156
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00309509,Step = 157
Test dataset MSE = 0.0289332,Step = 157
Test dataset Accuracy = 0.94,Step = 157
Test dataset Cost = 0,Step = 157
Test dataset Recall = 1,Step = 157
Test dataset Precision = 1,Step = 157
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0031217,Step = 158
Test dataset MSE = 0.028836,Step = 158
Test dataset Accuracy = 0.94,Step = 158
Test dataset Cost = 0,Step = 158
Test dataset Recall = 1,Step = 158
Test dataset Precision = 1,Step = 158
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00309136,Step = 159
Test dataset MSE = 0.0289366,Step = 159
Test dataset Accuracy = 0.94,Step = 159
Test dataset Cost = 0,Step = 159
Test dataset Recall = 1,Step = 159
Test dataset Precision = 1,Step = 159
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311769,Step = 160
Test dataset MSE = 0.0288497,Step = 160
Test dataset Accuracy = 0.94,Step = 160
Test dataset Cost = 0,Step = 160
Test dataset Recall = 1,Step = 160
Test dataset Precision = 1,Step = 160
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308981,Step = 161
Test dataset MSE = 0.0289438,Step = 161
Test dataset Accuracy = 0.94,Step = 161
Test dataset Cost = 0,Step = 161
Test dataset Recall = 1,Step = 161
Test dataset Precision = 1,Step = 161
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0031196,Step = 162
Test dataset MSE = 0.0288527,Step = 162
Test dataset Accuracy = 0.94,Step = 162
Test dataset Cost = 0,Step = 162
Test dataset Recall = 1,Step = 162
Test dataset Precision = 1,Step = 162
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308754,Step = 163
Test dataset MSE = 0.0289364,Step = 163
Test dataset Accuracy = 0.94,Step = 163
Test dataset Cost = 0,Step = 163
Test dataset Recall = 1,Step = 163
Test dataset Precision = 1,Step = 163
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311545,Step = 164
Test dataset MSE = 0.0288518,Step = 164
Test dataset Accuracy = 0.94,Step = 164
Test dataset Cost = 0,Step = 164
Test dataset Recall = 1,Step = 164
Test dataset Precision = 1,Step = 164
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308915,Step = 165
Test dataset MSE = 0.0289423,Step = 165
Test dataset Accuracy = 0.94,Step = 165
Test dataset Cost = 0,Step = 165
Test dataset Recall = 1,Step = 165
Test dataset Precision = 1,Step = 165
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312521,Step = 166
Test dataset MSE = 0.028834,Step = 166
Test dataset Accuracy = 0.94,Step = 166
Test dataset Cost = 0,Step = 166
Test dataset Recall = 1,Step = 166
Test dataset Precision = 1,Step = 166
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308854,Step = 167
Test dataset MSE = 0.0289215,Step = 167
Test dataset Accuracy = 0.94,Step = 167
Test dataset Cost = 0,Step = 167
Test dataset Recall = 1,Step = 167
Test dataset Precision = 1,Step = 167
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311917,Step = 168
Test dataset MSE = 0.0288228,Step = 168
Test dataset Accuracy = 0.94,Step = 168
Test dataset Cost = 0,Step = 168
Test dataset Recall = 1,Step = 168
Test dataset Precision = 1,Step = 168
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00309226,Step = 169
Test dataset MSE = 0.0289253,Step = 169
Test dataset Accuracy = 0.94,Step = 169
Test dataset Cost = 0,Step = 169
Test dataset Recall = 1,Step = 169
Test dataset Precision = 1,Step = 169
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312826,Step = 170
Test dataset MSE = 0.0288042,Step = 170
Test dataset Accuracy = 0.94,Step = 170
Test dataset Cost = 0,Step = 170
Test dataset Recall = 1,Step = 170
Test dataset Precision = 1,Step = 170
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00309027,Step = 171
Test dataset MSE = 0.0288998,Step = 171
Test dataset Accuracy = 0.94,Step = 171
Test dataset Cost = 0,Step = 171
Test dataset Recall = 1,Step = 171
Test dataset Precision = 1,Step = 171
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0031223,Step = 172
Test dataset MSE = 0.0287893,Step = 172
Test dataset Accuracy = 0.94,Step = 172
Test dataset Cost = 0,Step = 172
Test dataset Recall = 1,Step = 172
Test dataset Precision = 1,Step = 172
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00309109,Step = 173
Test dataset MSE = 0.0288889,Step = 173
Test dataset Accuracy = 0.94,Step = 173
Test dataset Cost = 0,Step = 173
Test dataset Recall = 1,Step = 173
Test dataset Precision = 1,Step = 173
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312526,Step = 174
Test dataset MSE = 0.0287697,Step = 174
Test dataset Accuracy = 0.94,Step = 174
Test dataset Cost = 0,Step = 174
Test dataset Recall = 1,Step = 174
Test dataset Precision = 1,Step = 174
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308945,Step = 175
Test dataset MSE = 0.0288644,Step = 175
Test dataset Accuracy = 0.94,Step = 175
Test dataset Cost = 0,Step = 175
Test dataset Recall = 1,Step = 175
Test dataset Precision = 1,Step = 175
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312255,Step = 176
Test dataset MSE = 0.0287486,Step = 176
Test dataset Accuracy = 0.94,Step = 176
Test dataset Cost = 0,Step = 176
Test dataset Recall = 1,Step = 176
Test dataset Precision = 1,Step = 176
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308943,Step = 177
Test dataset MSE = 0.0288447,Step = 177
Test dataset Accuracy = 0.94,Step = 177
Test dataset Cost = 0,Step = 177
Test dataset Recall = 1,Step = 177
Test dataset Precision = 1,Step = 177
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312349,Step = 178
Test dataset MSE = 0.0287248,Step = 178
Test dataset Accuracy = 0.94,Step = 178
Test dataset Cost = 0,Step = 178
Test dataset Recall = 1,Step = 178
Test dataset Precision = 1,Step = 178
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308867,Step = 179
Test dataset MSE = 0.0288197,Step = 179
Test dataset Accuracy = 0.94,Step = 179
Test dataset Cost = 0,Step = 179
Test dataset Recall = 1,Step = 179
Test dataset Precision = 1,Step = 179
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312224,Step = 180
Test dataset MSE = 0.0287005,Step = 180
Test dataset Accuracy = 0.94,Step = 180
Test dataset Cost = 0,Step = 180
Test dataset Recall = 1,Step = 180
Test dataset Precision = 1,Step = 180
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308845,Step = 181
Test dataset MSE = 0.0287965,Step = 181
Test dataset Accuracy = 0.94,Step = 181
Test dataset Cost = 0,Step = 181
Test dataset Recall = 1,Step = 181
Test dataset Precision = 1,Step = 181
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312206,Step = 182
Test dataset MSE = 0.028676,Step = 182
Test dataset Accuracy = 0.94,Step = 182
Test dataset Cost = 0,Step = 182
Test dataset Recall = 1,Step = 182
Test dataset Precision = 1,Step = 182
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308786,Step = 183
Test dataset MSE = 0.0287719,Step = 183
Test dataset Accuracy = 0.94,Step = 183
Test dataset Cost = 0,Step = 183
Test dataset Recall = 1,Step = 183
Test dataset Precision = 1,Step = 183
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312101,Step = 184
Test dataset MSE = 0.0286524,Step = 184
Test dataset Accuracy = 0.94,Step = 184
Test dataset Cost = 0,Step = 184
Test dataset Recall = 1,Step = 184
Test dataset Precision = 1,Step = 184
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308737,Step = 185
Test dataset MSE = 0.0287484,Step = 185
Test dataset Accuracy = 0.94,Step = 185
Test dataset Cost = 0,Step = 185
Test dataset Recall = 1,Step = 185
Test dataset Precision = 1,Step = 185
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00312024,Step = 186
Test dataset MSE = 0.0286296,Step = 186
Test dataset Accuracy = 0.94,Step = 186
Test dataset Cost = 0,Step = 186
Test dataset Recall = 1,Step = 186
Test dataset Precision = 1,Step = 186
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308675,Step = 187
Test dataset MSE = 0.0287253,Step = 187
Test dataset Accuracy = 0.94,Step = 187
Test dataset Cost = 0,Step = 187
Test dataset Recall = 1,Step = 187
Test dataset Precision = 1,Step = 187
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0031192,Step = 188
Test dataset MSE = 0.0286082,Step = 188
Test dataset Accuracy = 0.94,Step = 188
Test dataset Cost = 0,Step = 188
Test dataset Recall = 1,Step = 188
Test dataset Precision = 1,Step = 188
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308617,Step = 189
Test dataset MSE = 0.0287036,Step = 189
Test dataset Accuracy = 0.94,Step = 189
Test dataset Cost = 0,Step = 189
Test dataset Recall = 1,Step = 189
Test dataset Precision = 1,Step = 189
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311831,Step = 190
Test dataset MSE = 0.028588,Step = 190
Test dataset Accuracy = 0.94,Step = 190
Test dataset Cost = 0,Step = 190
Test dataset Recall = 1,Step = 190
Test dataset Precision = 1,Step = 190
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308557,Step = 191
Test dataset MSE = 0.0286831,Step = 191
Test dataset Accuracy = 0.94,Step = 191
Test dataset Cost = 0,Step = 191
Test dataset Recall = 1,Step = 191
Test dataset Precision = 1,Step = 191
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311738,Step = 192
Test dataset MSE = 0.0285692,Step = 192
Test dataset Accuracy = 0.94,Step = 192
Test dataset Cost = 0,Step = 192
Test dataset Recall = 1,Step = 192
Test dataset Precision = 1,Step = 192
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308503,Step = 193
Test dataset MSE = 0.0286639,Step = 193
Test dataset Accuracy = 0.94,Step = 193
Test dataset Cost = 0,Step = 193
Test dataset Recall = 1,Step = 193
Test dataset Precision = 1,Step = 193
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311659,Step = 194
Test dataset MSE = 0.0285516,Step = 194
Test dataset Accuracy = 0.94,Step = 194
Test dataset Cost = 0,Step = 194
Test dataset Recall = 1,Step = 194
Test dataset Precision = 1,Step = 194
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308452,Step = 195
Test dataset MSE = 0.0286459,Step = 195
Test dataset Accuracy = 0.94,Step = 195
Test dataset Cost = 0,Step = 195
Test dataset Recall = 1,Step = 195
Test dataset Precision = 1,Step = 195
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311586,Step = 196
Test dataset MSE = 0.0285351,Step = 196
Test dataset Accuracy = 0.94,Step = 196
Test dataset Cost = 0,Step = 196
Test dataset Recall = 1,Step = 196
Test dataset Precision = 1,Step = 196
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308407,Step = 197
Test dataset MSE = 0.0286291,Step = 197
Test dataset Accuracy = 0.94,Step = 197
Test dataset Cost = 0,Step = 197
Test dataset Recall = 1,Step = 197
Test dataset Precision = 1,Step = 197
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311526,Step = 198
Test dataset MSE = 0.0285195,Step = 198
Test dataset Accuracy = 0.94,Step = 198
Test dataset Cost = 0,Step = 198
Test dataset Recall = 1,Step = 198
Test dataset Precision = 1,Step = 198
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308367,Step = 199
Test dataset MSE = 0.0286132,Step = 199
Test dataset Accuracy = 0.94,Step = 199
Test dataset Cost = 0,Step = 199
Test dataset Recall = 1,Step = 199
Test dataset Precision = 1,Step = 199
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311475,Step = 200
Test dataset MSE = 0.0285046,Step = 200
Test dataset Accuracy = 0.94,Step = 200
Test dataset Cost = 0,Step = 200
Test dataset Recall = 1,Step = 200
Test dataset Precision = 1,Step = 200
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308333,Step = 201
Test dataset MSE = 0.028598,Step = 201
Test dataset Accuracy = 0.94,Step = 201
Test dataset Cost = 0,Step = 201
Test dataset Recall = 1,Step = 201
Test dataset Precision = 1,Step = 201
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311436,Step = 202
Test dataset MSE = 0.0284901,Step = 202
Test dataset Accuracy = 0.94,Step = 202
Test dataset Cost = 0,Step = 202
Test dataset Recall = 1,Step = 202
Test dataset Precision = 1,Step = 202
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308303,Step = 203
Test dataset MSE = 0.0285832,Step = 203
Test dataset Accuracy = 0.94,Step = 203
Test dataset Cost = 0,Step = 203
Test dataset Recall = 1,Step = 203
Test dataset Precision = 1,Step = 203
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311406,Step = 204
Test dataset MSE = 0.0284755,Step = 204
Test dataset Accuracy = 0.94,Step = 204
Test dataset Cost = 0,Step = 204
Test dataset Recall = 1,Step = 204
Test dataset Precision = 1,Step = 204
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308279,Step = 205
Test dataset MSE = 0.0285685,Step = 205
Test dataset Accuracy = 0.94,Step = 205
Test dataset Cost = 0,Step = 205
Test dataset Recall = 1,Step = 205
Test dataset Precision = 1,Step = 205
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311385,Step = 206
Test dataset MSE = 0.0284607,Step = 206
Test dataset Accuracy = 0.94,Step = 206
Test dataset Cost = 0,Step = 206
Test dataset Recall = 1,Step = 206
Test dataset Precision = 1,Step = 206
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308257,Step = 207
Test dataset MSE = 0.0285535,Step = 207
Test dataset Accuracy = 0.94,Step = 207
Test dataset Cost = 0,Step = 207
Test dataset Recall = 1,Step = 207
Test dataset Precision = 1,Step = 207
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0031137,Step = 208
Test dataset MSE = 0.0284453,Step = 208
Test dataset Accuracy = 0.94,Step = 208
Test dataset Cost = 0,Step = 208
Test dataset Recall = 1,Step = 208
Test dataset Precision = 1,Step = 208
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308238,Step = 209
Test dataset MSE = 0.0285378,Step = 209
Test dataset Accuracy = 0.94,Step = 209
Test dataset Cost = 0,Step = 209
Test dataset Recall = 1,Step = 209
Test dataset Precision = 1,Step = 209
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311361,Step = 210
Test dataset MSE = 0.0284289,Step = 210
Test dataset Accuracy = 0.94,Step = 210
Test dataset Cost = 0,Step = 210
Test dataset Recall = 1,Step = 210
Test dataset Precision = 1,Step = 210
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0030822,Step = 211
Test dataset MSE = 0.0285213,Step = 211
Test dataset Accuracy = 0.94,Step = 211
Test dataset Cost = 0,Step = 211
Test dataset Recall = 1,Step = 211
Test dataset Precision = 1,Step = 211
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311354,Step = 212
Test dataset MSE = 0.0284114,Step = 212
Test dataset Accuracy = 0.94,Step = 212
Test dataset Cost = 0,Step = 212
Test dataset Recall = 1,Step = 212
Test dataset Precision = 1,Step = 212
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308203,Step = 213
Test dataset MSE = 0.0285036,Step = 213
Test dataset Accuracy = 0.94,Step = 213
Test dataset Cost = 0,Step = 213
Test dataset Recall = 1,Step = 213
Test dataset Precision = 1,Step = 213
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311348,Step = 214
Test dataset MSE = 0.0283925,Step = 214
Test dataset Accuracy = 0.94,Step = 214
Test dataset Cost = 0,Step = 214
Test dataset Recall = 1,Step = 214
Test dataset Precision = 1,Step = 214
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308184,Step = 215
Test dataset MSE = 0.0284844,Step = 215
Test dataset Accuracy = 0.94,Step = 215
Test dataset Cost = 0,Step = 215
Test dataset Recall = 1,Step = 215
Test dataset Precision = 1,Step = 215
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0031134,Step = 216
Test dataset MSE = 0.0283719,Step = 216
Test dataset Accuracy = 0.94,Step = 216
Test dataset Cost = 0,Step = 216
Test dataset Recall = 1,Step = 216
Test dataset Precision = 1,Step = 216
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308165,Step = 217
Test dataset MSE = 0.0284635,Step = 217
Test dataset Accuracy = 0.94,Step = 217
Test dataset Cost = 0,Step = 217
Test dataset Recall = 1,Step = 217
Test dataset Precision = 1,Step = 217
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0031133,Step = 218
Test dataset MSE = 0.0283497,Step = 218
Test dataset Accuracy = 0.94,Step = 218
Test dataset Cost = 0,Step = 218
Test dataset Recall = 1,Step = 218
Test dataset Precision = 1,Step = 218
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308142,Step = 219
Test dataset MSE = 0.028441,Step = 219
Test dataset Accuracy = 0.94,Step = 219
Test dataset Cost = 0,Step = 219
Test dataset Recall = 1,Step = 219
Test dataset Precision = 1,Step = 219
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311314,Step = 220
Test dataset MSE = 0.0283257,Step = 220
Test dataset Accuracy = 0.94,Step = 220
Test dataset Cost = 0,Step = 220
Test dataset Recall = 1,Step = 220
Test dataset Precision = 1,Step = 220
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308118,Step = 221
Test dataset MSE = 0.0284166,Step = 221
Test dataset Accuracy = 0.94,Step = 221
Test dataset Cost = 0,Step = 221
Test dataset Recall = 1,Step = 221
Test dataset Precision = 1,Step = 221
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311292,Step = 222
Test dataset MSE = 0.0282999,Step = 222
Test dataset Accuracy = 0.94,Step = 222
Test dataset Cost = 0,Step = 222
Test dataset Recall = 1,Step = 222
Test dataset Precision = 1,Step = 222
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0030809,Step = 223
Test dataset MSE = 0.0283904,Step = 223
Test dataset Accuracy = 0.94,Step = 223
Test dataset Cost = 0,Step = 223
Test dataset Recall = 1,Step = 223
Test dataset Precision = 1,Step = 223
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311263,Step = 224
Test dataset MSE = 0.0282725,Step = 224
Test dataset Accuracy = 0.94,Step = 224
Test dataset Cost = 0,Step = 224
Test dataset Recall = 1,Step = 224
Test dataset Precision = 1,Step = 224
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308059,Step = 225
Test dataset MSE = 0.0283625,Step = 225
Test dataset Accuracy = 0.94,Step = 225
Test dataset Cost = 0,Step = 225
Test dataset Recall = 1,Step = 225
Test dataset Precision = 1,Step = 225
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311227,Step = 226
Test dataset MSE = 0.0282435,Step = 226
Test dataset Accuracy = 0.94,Step = 226
Test dataset Cost = 0,Step = 226
Test dataset Recall = 1,Step = 226
Test dataset Precision = 1,Step = 226
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00308026,Step = 227
Test dataset MSE = 0.0283331,Step = 227
Test dataset Accuracy = 0.94,Step = 227
Test dataset Cost = 0,Step = 227
Test dataset Recall = 1,Step = 227
Test dataset Precision = 1,Step = 227
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311185,Step = 228
Test dataset MSE = 0.0282132,Step = 228
Test dataset Accuracy = 0.94,Step = 228
Test dataset Cost = 0,Step = 228
Test dataset Recall = 1,Step = 228
Test dataset Precision = 1,Step = 228
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0030799,Step = 229
Test dataset MSE = 0.0283022,Step = 229
Test dataset Accuracy = 0.94,Step = 229
Test dataset Cost = 0,Step = 229
Test dataset Recall = 1,Step = 229
Test dataset Precision = 1,Step = 229
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311136,Step = 230
Test dataset MSE = 0.0281816,Step = 230
Test dataset Accuracy = 0.94,Step = 230
Test dataset Cost = 0,Step = 230
Test dataset Recall = 1,Step = 230
Test dataset Precision = 1,Step = 230
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00307953,Step = 231
Test dataset MSE = 0.02827,Step = 231
Test dataset Accuracy = 0.94,Step = 231
Test dataset Cost = 0,Step = 231
Test dataset Recall = 1,Step = 231
Test dataset Precision = 1,Step = 231
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311083,Step = 232
Test dataset MSE = 0.0281489,Step = 232
Test dataset Accuracy = 0.94,Step = 232
Test dataset Cost = 0,Step = 232
Test dataset Recall = 1,Step = 232
Test dataset Precision = 1,Step = 232
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00307914,Step = 233
Test dataset MSE = 0.0282369,Step = 233
Test dataset Accuracy = 0.94,Step = 233
Test dataset Cost = 0,Step = 233
Test dataset Recall = 1,Step = 233
Test dataset Precision = 1,Step = 233
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00311025,Step = 234
Test dataset MSE = 0.0281154,Step = 234
Test dataset Accuracy = 0.94,Step = 234
Test dataset Cost = 0,Step = 234
Test dataset Recall = 1,Step = 234
Test dataset Precision = 1,Step = 234
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00307875,Step = 235
Test dataset MSE = 0.0282028,Step = 235
Test dataset Accuracy = 0.94,Step = 235
Test dataset Cost = 0,Step = 235
Test dataset Recall = 1,Step = 235
Test dataset Precision = 1,Step = 235
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00310965,Step = 236
Test dataset MSE = 0.0280813,Step = 236
Test dataset Accuracy = 0.94,Step = 236
Test dataset Cost = 0,Step = 236
Test dataset Recall = 1,Step = 236
Test dataset Precision = 1,Step = 236
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00307835,Step = 237
Test dataset MSE = 0.0281681,Step = 237
Test dataset Accuracy = 0.94,Step = 237
Test dataset Cost = 0,Step = 237
Test dataset Recall = 1,Step = 237
Test dataset Precision = 1,Step = 237
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00310903,Step = 238
Test dataset MSE = 0.0280466,Step = 238
Test dataset Accuracy = 0.94,Step = 238
Test dataset Cost = 0,Step = 238
Test dataset Recall = 1,Step = 238
Test dataset Precision = 1,Step = 238
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00307796,Step = 239
Test dataset MSE = 0.0281329,Step = 239
Test dataset Accuracy = 0.94,Step = 239
Test dataset Cost = 0,Step = 239
Test dataset Recall = 1,Step = 239
Test dataset Precision = 1,Step = 239
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00310841,Step = 240
Test dataset MSE = 0.0280115,Step = 240
Test dataset Accuracy = 0.94,Step = 240
Test dataset Cost = 0,Step = 240
Test dataset Recall = 1,Step = 240
Test dataset Precision = 1,Step = 240
=========================================================
Test dataset is group 4
Train dataset MSE = 0.00307757,Step = 241
Test dataset MSE = 0.0280973,Step = 241
Test dataset Accuracy = 0.94,Step = 241
Test dataset Cost = 0,Step = 241
Test dataset Recall = 1,Step = 241
Test dataset Precision = 1,Step = 241
=========================================================
Test dataset is group 4
Train dataset MSE = 0.0031078,Step = 242
Test dataset MSE = 0.0279761,Step = 242
Test dataset Accuracy = 0.94,Step = 242
